Latitud,Longitud
39.48610470633707,-0.3947800125921854
39.486533766065286,-0.3936182687239683
39.48034488004918,-0.36738646633787575
39.48375037894415,-0.37564786595229505
39.48783227813089,-0.3869682895971607
39.489117645463786,-0.3710614651161383
39.48126114740527,-0.37023665780031795
39.48614092612731,-0.37861249493614435
39.49017537301214,-0.3715607131554108
39.47738453092489,-0.35429793001070536
39.47450053593774,-0.35554036452228743
39.46852385446077,-0.35881019858239765
39.46713636310471,-0.35849329531213736
39.46180191711273,-0.33131383953379984
39.469150324124946,-0.32626654563072977
39.47423160644981,-0.3343248108510392
39.47124074957921,-0.32727542235542406
39.47897980686324,-0.3530894486405734
39.48641774733613,-0.3541308532497946
39.4824664739563,-0.3601881563575437
39.48929565311787,-0.35712739369189844
39.48524427925025,-0.35866645151625515
39.49062710887149,-0.3681314978180238
39.491141244088965,-0.36889802391295545
39.472111154327386,-0.4093371926102799
39.471482932748216,-0.39390225796196265
39.46450175641516,-0.39814908840094837
39.46919845287943,-0.3976722545560574
39.46544960545626,-0.4010303410298285
39.47046941544983,-0.4142129938040672
39.4685477602286,-0.41055566327078147
39.46748185171238,-0.4119838887069838
39.46092409865026,-0.40343171077773904
39.4549674577499,-0.3938574205165082
39.452721158155676,-0.4067485780162071
39.45771111687655,-0.39263787386435783
39.45980524223133,-0.39526612809948036
39.45443439591052,-0.3991829695298981
39.45798365494749,-0.39797583362962696
39.460851169623616,-0.3986476872326529
39.45890308574801,-0.4004817410264767
39.44614345611054,-0.38843631731985045
39.45028261570401,-0.3917369495329876
39.44913653710272,-0.3911320940031002
39.45788456999292,-0.36471298237536354
39.44572809988261,-0.37865461439223835
39.45213384773097,-0.37694112792993
39.4550172887081,-0.36168727764722375
39.49442920693799,-0.3789501310506241
39.49187811132024,-0.3594666269276976
39.489994062273276,-0.36047552007540384
39.4899456243784,-0.36163553494144907
39.497858535369645,-0.37960035848830065
39.49316071603434,-0.3693251308493216
39.49209443199854,-0.38931019089183394
39.493986024849995,-0.3929071989934485
39.49233906649178,-0.38546096203707136
39.49480584826313,-0.3875505890288679
39.4957345175062,-0.3853784972276509
39.49785992443415,-0.39058019778741826
39.49821144775774,-0.3879194456237386
39.515646913023375,-0.39078334727419567
39.51462478266147,-0.3892733656266304
39.50290764383374,-0.3827358548438867
39.518895419838444,-0.37818362505546327
39.502942174149,-0.36353130877692624
39.528761201734454,-0.38557929729149165
39.48041508688589,-0.37719390807474534
39.47395798047609,-0.38081985395525897
39.47251027933501,-0.38211908615239826
39.479112540480514,-0.38236815654598194
39.464696021997604,-0.3615826656222048
39.46299347942195,-0.371813360306574
39.460785488894636,-0.3834338441057616
39.47633902967787,-0.3847032343802452
39.463817291056664,-0.38573566685821153
39.469380508611955,-0.34125824604500715
39.47464446104789,-0.3461546765594059
39.47321410553583,-0.3400163573340235
39.472888366886764,-0.3467969464164343
39.472473042321866,-0.3384456101647479
39.47346067402349,-0.3423882472391167
39.474273966277636,-0.345252077364075
39.471154758969426,-0.34947837846961444
39.47245124893852,-0.346017512906878
39.471550056872545,-0.3456175739012708
39.46702470871099,-0.3402022247619691
39.48162544962282,-0.3991327740001095
39.480381959272925,-0.39309222664778504
39.482332346665956,-0.40275949329552746
39.47991406448422,-0.4044407453581103
39.46933172990704,-0.3309047157697428
39.47502867913859,-0.33437569955967283
39.4918233022053,-0.3585828069853886
39.4664065139555,-0.4082730566959806
39.46066653519816,-0.39252408573127706
39.45069183584671,-0.3703947773461452
39.498758964652346,-0.39208066199400105
39.5285867687421,-0.3848305342956237
39.4772458239473,-0.3524762848732513
39.45931689265667,-0.36853504969726175
39.4533829197416,-0.3380057562267878
39.44629576617369,-0.37521901042038697
39.44721366860889,-0.33444317557793524
39.50127693580836,-0.42160788225592155
39.474078271299916,-0.40395972703246996
39.454460582572146,-0.35837018362375445
39.45368677444765,-0.3638514794320743
39.45014020407288,-0.3720205576879021
39.450193203055626,-0.3671514221064946
39.4502019685199,-0.38064961580296747
39.45348068726933,-0.33724490645796656
39.457379505410806,-0.3654652660849357
39.45658803548545,-0.36170932046361415
39.45525693050672,-0.3647545720600922
39.455153753137395,-0.35707026708654804
39.456524870458665,-0.3580232113607965
39.444082834382975,-0.33259223961440537
39.43438483583121,-0.39354949268578826
39.43471494886558,-0.389925867881387
39.43080030280324,-0.3639764116493664
39.43639444661739,-0.39612610903339524
39.30884094997187,-0.3168123756160681
39.42240098838531,-0.3378199626468075
39.446522598631304,-0.39295269419311074
39.45201391856907,-0.3680981772944989
39.49857951937007,-0.425341985276177
39.49491933246912,-0.404703394388988
39.49394220846589,-0.3992778935161189
39.496174263075574,-0.3967584920202182
39.494266279471965,-0.38065767759949015
39.49522934765035,-0.38111583104111657
39.48708053471842,-0.38050033799775085
39.48268729844152,-0.38882010226114216
39.485695536641266,-0.3738661925877008
39.47846271498985,-0.35018338228480483
39.47891601144248,-0.3493272451896076
39.46804724898555,-0.34410936556226945
39.483235849410775,-0.3246734712736663
39.47390757925304,-0.38758675232231143
39.4757601804471,-0.4070758162146929
39.475392057778144,-0.39737668272585996
39.48280116230961,-0.32918186495109225
39.46006517917738,-0.3365456720570923
39.47822983239065,-0.3273717109580525
39.48258373730007,-0.32827477299495034
39.47330277867379,-0.3364017732615868
39.469060861018534,-0.32753255667186515
39.46033162930481,-0.3443609180803641
39.4640134543917,-0.3484935338129147
39.46601358638824,-0.3389678757619873
39.465053419934186,-0.3406012199944044
39.4710148388778,-0.3410736656137175
39.47136680494207,-0.34151513625402635
39.472795744355494,-0.3477119636863604
39.48373705198869,-0.38550395026712647
39.48081169429458,-0.39373403738737983
39.47830900375346,-0.39712841581462494
39.47956649624549,-0.39535290271701923
39.48304979425031,-0.3862643624916137
39.482364296503874,-0.3864947686083571
39.479051459922,-0.40126555763841165
39.482615317605735,-0.3930325726793855
39.48509799669616,-0.4008118462370012
39.47573010344401,-0.40176039178930495
39.4777654607462,-0.3964695445913596
39.48016447301609,-0.4038855051516742
39.481006605256965,-0.39725954813753683
39.480235402735815,-0.3676470154139916
39.48717970065841,-0.37479503695362815
39.48673024641533,-0.3712176059175716
39.48516564779584,-0.37376786086642255
39.47387793894258,-0.3550346203839933
39.47068821166676,-0.3562692340452034
39.474824111619846,-0.3631980160797805
39.46113669588075,-0.33202698983219164
39.46397427964321,-0.33217079147617856
39.47515274080597,-0.3347541824301377
39.47509729985718,-0.33615684384950956
39.47205359697204,-0.3344782875552909
39.47876443382048,-0.3322258267542494
39.48322032080462,-0.35340767655536187
39.492247484227036,-0.3577394435031393
39.47946501342467,-0.35586611471519475
39.49170057531925,-0.37071765820141805
39.464271711519736,-0.3971235465629823
39.4711309993722,-0.41173670767390136
39.46521582164547,-0.40437282545499986
39.46874983446151,-0.4140382688971246
39.47203551862837,-0.4082621318941448
39.47180252737088,-0.40058081828567105
39.45292113518756,-0.40483382440440896
39.45745853379042,-0.40088693741085046
39.4622983932611,-0.4020635189567614
39.461034817554584,-0.4002602603193306
39.46305860610301,-0.39849740199404193
39.45934701775218,-0.3886825521091363
39.46452415732783,-0.3905417371649388
39.45878979719276,-0.3903615081108761
39.44847141692612,-0.38767753710659864
39.44687585948746,-0.3908410108511735
39.455535153114994,-0.382254664181886
39.45142444163527,-0.39057688671641055
39.4481014169073,-0.3862875706137203
39.445372979961554,-0.3818601476322623
39.449989119723284,-0.3734749400319573
39.4940581127629,-0.3741069958765023
39.48739474712221,-0.3640965410457464
39.493653800323315,-0.36798282516735226
39.49749007417332,-0.374636225041414
39.49741094262328,-0.373025844479972
39.49306221016581,-0.38151790851508516
39.49834628502341,-0.39297173558739656
39.492650477354324,-0.3838705089684635
39.49301225988667,-0.3883175350905719
39.50064327141132,-0.3939270144929281
39.494149635104186,-0.38901264782379646
39.494815925991496,-0.3982366227889758
39.49555085482938,-0.3864747169708428
39.5405674273456,-0.4059434632423459
39.50296746266697,-0.41667558934037774
39.49956107406568,-0.4198734807459092
39.477958747414505,-0.38358428149651075
39.458916608602,-0.3762537856096104
39.47306987060587,-0.39305168697338383
39.46738025228077,-0.38841064044178525
39.46839690357009,-0.38290738478837044
39.472890305564285,-0.38508918995499486
39.47139572660286,-0.3482165915973627
39.469716524874,-0.34252045359910094
39.47041347469168,-0.34683932253565974
39.47063231603362,-0.34753399069574004
39.47075366573662,-0.3479360091049973
39.472012533630554,-0.34481772766893776
39.47290186658224,-0.35078359469457004
39.472424030905046,-0.34927166288391454
39.47453005748358,-0.3516763953904635
39.46492209109066,-0.33725698121673436
39.483493117921434,-0.40364482197228124
39.48661878968337,-0.37933698500204854
39.486308908976795,-0.38514338947206916
39.46834504988304,-0.3395437225323939
39.45271819056792,-0.4017872372777651
39.45977312021894,-0.3977368866045831
39.44262481076552,-0.3893573993606197
39.45478507970227,-0.36648976244098935
39.496256033548136,-0.3758133891036341
39.49766768891068,-0.3820344735372402
39.49375917132575,-0.38922720029017766
39.51696245223704,-0.37963567100641926
39.4682283474027,-0.3834874465088085
39.47077134059497,-0.34607793614344634
39.47161734608866,-0.34330271162797266
39.458662778685934,-0.3643005432631444
39.43378815576429,-0.3954200712225419
39.42218119343793,-0.33935032357450823
39.4221463397512,-0.33682638082147126
39.491456516914184,-0.4044142160563949
39.49506528520637,-0.3818085463805797
39.48189211804402,-0.32463346775352736
39.45729426334465,-0.3594129096376703
39.45578330485797,-0.35858197535439934
39.45730760532995,-0.3728910601955363
39.44733292750001,-0.34402565080629455
39.44634647628317,-0.37588571482883215
39.44247940082659,-0.33730512931996537
39.44396229563039,-0.33343522293855277
39.44654200848963,-0.3325443438680244
39.44966989163908,-0.33342963864931957
39.43190849266008,-0.3610494147188039
39.43591646012914,-0.3928663111582184
39.435618339087384,-0.3908259233921493
39.431922830431866,-0.39053943435015515
39.42379635207073,-0.36514668794456034
39.43188571928695,-0.3953105462789465
39.43538799372575,-0.39405970996168366
39.383076382788424,-0.33398880448528523
39.431920451627654,-0.3755841175922801
39.455537400386895,-0.360145751908897
39.47269536126899,-0.34106399368406237
39.49388599738737,-0.40548788993669893
39.495821853482354,-0.40700718572669925
39.49812832037864,-0.40125174158233107
39.47524082514614,-0.33394755850563107
39.469751618986955,-0.32452078906225174
39.47013329612405,-0.32451531063508915
39.476277644715275,-0.32451695961604377
39.48067329291175,-0.3245764737365992
39.47592355684497,-0.4099494477630814
39.482153265204744,-0.3794848289408849
39.46253577088889,-0.35964027618013744
39.46066610288398,-0.3588234662409007
39.46845661398144,-0.33341094653734205
39.45928171916552,-0.33778834774135397
